START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,03-016,Product 03XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,294221.9417,3508,448250444.05,VND,,,31/10/2025,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Batch Material Cost,GKD,,MAT,,109903.9405,1632,209663441.82,VND,,,31/10/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,248365.7844,4675,614904585.19,VND,,,31/10/2025,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Material Cost,GKD,,MAT,,130303.4067,1882,191890899.79,VND,,,31/10/2025,,,,,,,FG
,,,,05-008,Product 05XXXX,,,,Value Adjustments,GKD,,MAT,,551907.2984,946,586285960.14,VND,,,31/10/2025,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Material Cost,GKD,,MAT,,84912.2157,1413,146014334.05,VND,,,31/10/2025,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Resource Cost,GKD,,MAT,,248505.3351,3781,606107589.98,VND,,,31/10/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Material Cost,GKD,,MAT,,498315.9594,1872,889621183.57,VND,,,31/10/2025,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Resource Cost,GKD,,MAT,,183051.8209,142,442610567.66,VND,,,31/10/2025,,,,,,,FG
,,,,07-009,Product 07XXXX,,,,Batch Resource Cost,GKD,,MAT,,104446.6995,3510,116141075.98,VND,,,31/10/2025,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Material Cost,GKD,,MAT,,254617.4151,4111,608573949.81,VND,,,31/10/2025,,,,,,,FG
,,,,08-009,Product 08XXXX,,,,Batch Material Cost,GKD,,MAT,,515267.6102,1923,645931936.99,VND,,,31/10/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Batch Resource Cost,GKD,,MAT,,167509.2602,3025,356136574.88,VND,,,31/10/2025,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Material Cost,DND,,MAT,,134191.9226,4446,296272938.62,VND,,,31/10/2025,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Batch Resource Cost,DND,,MAT,,286888.4856,3194,476183931.14,VND,,,31/10/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Material Cost,DND,,MAT,,326491.2395,1147,326180480.08,VND,,,31/10/2025,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Resource Cost,DND,,MAT,,224312.8859,182,470752387.74,VND,,,31/10/2025,,,,,,,FG
,,,,03-021,Product 03XXXX,,,,Batch Material Cost,DND,,MAT,,533657.82,3917,832090337.47,VND,,,31/10/2025,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Batch Resource Cost,DND,,MAT,,324557.4594,1686,742274761.08,VND,,,31/10/2025,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Material Cost,DND,,MAT,,462652.1939,4052,721655989.95,VND,,,31/10/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Resource Cost,DND,,MAT,,283425.0624,4496,575779730.26,VND,,,31/10/2025,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Batch Material Cost,DND,,MAT,,665419.0674,2094,783316459.47,VND,,,31/10/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Resource Cost,DND,,MAT,,235766.0573,4138,265536941.65,VND,,,31/10/2025,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Material Cost,DND,,MAT,,128890.7634,540,293881924.47,VND,,,31/10/2025,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Value Adjustments,DND,,MAT,,71234.5754,2852,128634047.77,VND,,,31/10/2025,,,,,,,FG
,,,,07-022,Product 07PROU,,,,Batch Resource Cost,DND,,MAT,,160106.2975,4042,370953799.83,VND,,,31/10/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Unit Cost Adjustments,DND,,MAT,,832914.8401,752,869135681.41,VND,,,31/10/2025,,,,,,,FG
,,,,07-029,Product 07XXXX,,,,Unit Cost Adjustments,DND,,MAT,,207942.5517,1155,287954004.74,VND,,,31/10/2025,,,,,,,FG
,,,,07-007,Product 07XXXX,,,,Batch Material Cost,DND,,MAT,,97308.4419,2423,231193064.69,VND,,,31/10/2025,,,,,,,FG
,,,,08-013,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,109638.7431,4298,128001070.41,VND,,,31/10/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Batch Resource Cost,DND,,MAT,,255815.7339,983,583010554.97,VND,,,31/10/2025,,,,,,,FG
,,,,01-021,Product 01XXXX,,,,Batch Resource Cost,SBD,,MAT,,25066.8308,2262,57510239.5,VND,,,31/10/2025,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,117974.6543,4703,230071698.28,VND,,,31/10/2025,,,,,,,FG
,,,,02-001,Product 02XXXX,,,,Batch Material Cost,SBD,,MAT,,452870.6641,3864,808640791.49,VND,,,31/10/2025,,,,,,,FG
,,,,02-007,Product 02XXXX,,,,Batch Resource Cost,SBD,,MAT,,92545.6156,3629,111744209.55,VND,,,31/10/2025,,,,,,,FG
,,,,03-008,Product 03XXXX,,,,Batch Material Cost,SBD,,MAT,,56105.8264,1331,95415458.83,VND,,,31/10/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Value Adjustments,SBD,,MAT,,385374.2652,470,861464146.27,VND,,,31/10/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Resource Cost,SBD,,MAT,,229569.9365,3546,465585903.62,VND,,,31/10/2025,,,,,,,FG
,,,,04-013,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,114531.8513,2848,206309453.95,VND,,,31/10/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Material Cost,SBD,,MAT,,195040.2057,427,281466100.27,VND,,,31/10/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,430075.4142,3678,552523923.79,VND,,,31/10/2025,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,238145.4033,264,452180979.71,VND,,,31/10/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,294141.9256,4192,509722447.21,VND,,,31/10/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,81209.5117,1706,157845132.05,VND,,,31/10/2025,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,154792.2668,4410,357773313.63,VND,,,31/10/2025,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Resource Cost,SBD,,MAT,,144549.6267,489,180283241.0,VND,,,31/10/2025,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,347111.6074,2266,732916283.76,VND,,,31/10/2025,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,225875.2632,1316,456911503.42,VND,,,31/10/2025,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Batch Resource Cost,SBD,,MAT,,252053.2124,4809,424237807.67,VND,,,31/10/2025,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,289402.3698,1896,512701083.16,VND,,,31/10/2025,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Unit Cost Adjustments,VND,,MAT,,111315.165,1557,258755443.37,VND,,,31/10/2025,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,303885.0245,1459,651265291.34,VND,,,31/10/2025,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Batch Resource Cost,VND,,MAT,,65050.489,1642,129889318.28,VND,,,31/10/2025,,,,,,,FG
,,,,03-005,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,284012.1173,4758,593897879.26,VND,,,31/10/2025,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Value Adjustments,VND,,MAT,,310788.2103,1481,680229385.78,VND,,,31/10/2025,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,111021.7027,960,149870104.18,VND,,,31/10/2025,,,,,,,FG
,,,,04-023,Product 04XXXX,,,,Value Adjustments,VND,,MAT,,505810.1711,1683,708211423.47,VND,,,31/10/2025,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,59632.811,190,118847612.38,VND,,,31/10/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Value Adjustments,VND,,MAT,,268163.6618,4582,273238359.88,VND,,,31/10/2025,,,,,,,FG
,,,,06-022,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,102683.9332,4175,202044923.35,VND,,,31/10/2025,,,,,,,FG
,,,,06-019,Product 06XXXX,,,,Batch Resource Cost,VND,,MAT,,103745.106,573,181978240.49,VND,,,31/10/2025,,,,,,,FG
,,,,07-018,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,121446.0227,359,207332971.82,VND,,,31/10/2025,,,,,,,FG
,,,,07-012,Product 07PROU,,,,Batch Resource Cost,VND,,MAT,,137752.8536,691,282998525.61,VND,,,31/10/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,268035.622,839,652409921.11,VND,,,31/10/2025,,,,,,,FG
,,,,07-011,Product 07XXXX,,,,Batch Resource Cost,VND,,MAT,,312894.4935,4671,573897997.22,VND,,,31/10/2025,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Batch Resource Cost,VND,,MAT,,617525.6308,1235,538604357.85,VND,,,31/10/2025,,,,,,,FG
,,,,08-011,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,259975.025,4994,471734315.56,VND,,,31/10/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Batch Resource Cost,LMD,,MAT,,68512.7726,4249,97851744.91,VND,,,31/10/2025,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,321991.5985,2987,427576674.43,VND,,,31/10/2025,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,123838.1719,4812,201771626.86,VND,,,31/10/2025,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Resource Cost,LMD,,MAT,,329303.0977,4690,624521799.0,VND,,,31/10/2025,,,,,,,FG
,,,,03-028,Product 03XXXX,,,,Batch Resource Cost,LMD,,MAT,,311456.1712,1124,499305063.65,VND,,,31/10/2025,,,,,,,FG
,,,,03-005,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,620192.5554,4918,585610904.34,VND,,,31/10/2025,,,,,,,FG
,,,,04-023,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,106234.71,3854,168901346.69,VND,,,31/10/2025,,,,,,,FG
,,,,04-027,Product 04XXXX,,,,Batch Resource Cost,LMD,,MAT,,407715.6249,1571,438082472.67,VND,,,31/10/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,377618.0519,1900,744597601.96,VND,,,31/10/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,426575.7819,246,630330985.46,VND,,,31/10/2025,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Batch Resource Cost,LMD,,MAT,,255207.3124,418,558217830.67,VND,,,31/10/2025,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,114332.848,3191,227353155.7,VND,,,31/10/2025,,,,,,,FG
,,,,07-005,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,318059.3772,2939,402714479.31,VND,,,31/10/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Value Adjustments,LMD,,MAT,,83305.8195,2060,193597300.4,VND,,,31/10/2025,,,,,,,FG
,,,,07-019,Product 07XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,342104.425,4856,754190863.6,VND,,,31/10/2025,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Batch Resource Cost,LMD,,MAT,,322343.1023,3378,619800700.12,VND,,,31/10/2025,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Batch Material Cost,LMD,,MAT,,310869.4607,4020,738552839.24,VND,,,31/10/2025,,,,,,,FG
,,,,08-027,Product 08XXXX,,,,Batch Resource Cost,LMD,,MAT,,415932.6908,3402,622406708.5,VND,,,31/10/2025,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,334932.9767,1695,317901637.51,VND,,,30/11/2025,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Resource Cost,TND,,MAT,,108515.9448,1815,173858472.97,VND,,,30/11/2025,,,,,,,FG
,,,,02-007,Product 02XXXX,,,,Unit Cost Adjustments,TND,,MAT,,449036.9693,3517,578589398.43,VND,,,30/11/2025,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,460666.9929,3330,533897309.21,VND,,,30/11/2025,,,,,,,FG
,,,,03-028,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,75185.4024,4158,174811059.06,VND,,,30/11/2025,,,,,,,FG
,,,,03-029,Product 03XXXX,,,,Batch Resource Cost,TND,,MAT,,136767.9512,3678,137282484.65,VND,,,30/11/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,336864.465,567,535636204.57,VND,,,30/11/2025,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,123006.6372,2843,281054215.32,VND,,,30/11/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,155581.463,2847,362693855.58,VND,,,30/11/2025,,,,,,,FG
,,,,05-029,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,71028.6156,741,114105195.63,VND,,,30/11/2025,,,,,,,FG
,,,,06-026,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,247680.6563,2555,348869347.26,VND,,,30/11/2025,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Resource Cost,TND,,MAT,,234122.7052,207,357411671.83,VND,,,30/11/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,86641.5971,2092,121045518.64,VND,,,30/11/2025,,,,,,,FG
,,,,07-017,Product 07PROU,,,,Batch Resource Cost,TND,,MAT,,264675.4348,4110,567705914.13,VND,,,30/11/2025,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,269564.2581,3162,452819720.29,VND,,,30/11/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Value Adjustments,TND,,MAT,,97333.3602,2103,200308543.45,VND,,,30/11/2025,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,579112.1008,2119,508224192.67,VND,,,30/11/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Batch Resource Cost,TND,,MAT,,273153.6164,1932,434200341.98,VND,,,30/11/2025,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,286855.8554,2188,640710691.88,VND,,,30/11/2025,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Resource Cost,TTD,,MAT,,144562.6949,3440,121567401.35,VND,,,30/11/2025,,,,,,,FG
,,,,02-023,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,134069.7601,643,286820163.42,VND,,,30/11/2025,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Resource Cost,TTD,,MAT,,188752.3855,4633,333273887.43,VND,,,30/11/2025,,,,,,,FG
,,,,03-001,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,399113.1246,3334,500508860.02,VND,,,30/11/2025,,,,,,,FG
,,,,03-013,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,30809.5681,2020,56606128.66,VND,,,30/11/2025,,,,,,,FG
,,,,04-019,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,49046.3158,4009,107099296.15,VND,,,30/11/2025,,,,,,,FG
,,,,04-027,Product 04XXXX,,,,Batch Resource Cost,TTD,,MAT,,52822.1352,3445,79483275.53,VND,,,30/11/2025,,,,,,,FG
,,,,05-024,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,151178.357,1503,247567030.07,VND,,,30/11/2025,,,,,,,FG
,,,,05-001,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,126339.5886,4566,243703655.31,VND,,,30/11/2025,,,,,,,FG
,,,,06-007,Product 06XXXX,,,,Batch Material Cost,TTD,,MAT,,335396.2748,2008,479227812.69,VND,,,30/11/2025,,,,,,,FG
,,,,06-023,Product 06XXXX,,,,Batch Resource Cost,TTD,,MAT,,265653.565,2363,328960728.89,VND,,,30/11/2025,,,,,,,FG
,,,,07-016,Product 07PROU,,,,Unit Cost Adjustments,TTD,,MAT,,624987.5026,1638,663057293.83,VND,,,30/11/2025,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,410625.9211,1525,627846911.47,VND,,,30/11/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,161472.0378,549,387181496.78,VND,,,30/11/2025,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Resource Cost,TTD,,MAT,,346597.5942,3048,773942961.2,VND,,,30/11/2025,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,284792.6237,2247,594275508.8,VND,,,30/11/2025,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,272527.6173,750,527394943.01,VND,,,30/11/2025,,,,,,,FG
,,,,01-028,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,312216.2717,3371,281372835.63,VND,,,30/11/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Resource Cost,DLD,,MAT,,138316.3625,1736,121025056.56,VND,,,30/11/2025,,,,,,,FG
,,,,02-011,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,377581.3455,1696,705667177.02,VND,,,30/11/2025,,,,,,,FG
,,,,02-009,Product 02XXXX,,,,Batch Resource Cost,DLD,,MAT,,281620.2642,3308,334748620.92,VND,,,30/11/2025,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Batch Resource Cost,DLD,,MAT,,288155.7211,904,692159805.25,VND,,,30/11/2025,,,,,,,FG
,,,,03-008,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,196558.4103,3612,337088849.81,VND,,,30/11/2025,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,277566.7002,4621,580314571.99,VND,,,30/11/2025,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,42817.6135,2769,104076963.11,VND,,,30/11/2025,,,,,,,FG
,,,,05-018,Product 05XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,269094.3297,2483,346259759.47,VND,,,30/11/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Value Adjustments,DLD,,MAT,,235418.3703,1285,522652496.46,VND,,,30/11/2025,,,,,,,FG
,,,,06-029,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,366567.9006,2799,496118849.62,VND,,,30/11/2025,,,,,,,FG
,,,,06-004,Product 06XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,578730.2384,3394,608076109.91,VND,,,30/11/2025,,,,,,,FG
,,,,07-027,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,595098.5876,3514,646359302.44,VND,,,30/11/2025,,,,,,,FG
,,,,07-022,Product 07PROU,,,,Batch Resource Cost,DLD,,MAT,,34974.2524,1277,58705720.62,VND,,,30/11/2025,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,110958.7389,1395,121525645.12,VND,,,30/11/2025,,,,,,,FG
,,,,07-023,Product 07XXXX,,,,Batch Resource Cost,DLD,,MAT,,188014.522,4272,400528274.9,VND,,,30/11/2025,,,,,,,FG
,,,,08-007,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,56416.6982,2451,122188986.75,VND,,,30/11/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Batch Resource Cost,DLD,,MAT,,160156.2085,2510,346992493.71,VND,,,30/11/2025,,,,,,,FG
,,,,01-001,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,178815.7165,3419,300671367.15,VND,,,30/11/2025,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,122392.0823,4954,270514049.23,VND,,,30/11/2025,,,,,,,FG
,,,,02-011,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,314448.3595,2008,556492567.29,VND,,,30/11/2025,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Batch Resource Cost,SGD,,MAT,,587853.8695,4555,734418405.57,VND,,,30/11/2025,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,428552.0192,2400,697678895.03,VND,,,30/11/2025,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,447063.7894,2459,738907059.06,VND,,,30/11/2025,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,371057.1167,1769,363632987.38,VND,,,30/11/2025,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Resource Cost,SGD,,MAT,,381193.344,2969,771907869.74,VND,,,30/11/2025,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Batch Resource Cost,SGD,,MAT,,162523.842,3836,166693500.51,VND,,,30/11/2025,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Batch Material Cost,SGD,,MAT,,131360.0937,4159,261282360.87,VND,,,30/11/2025,,,,,,,FG
,,,,06-005,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,190755.6869,3236,296601615.19,VND,,,30/11/2025,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,414779.9742,1652,436264618.54,VND,,,30/11/2025,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,581071.1424,3517,503676254.68,VND,,,30/11/2025,,,,,,,FG
,,,,07-017,Product 07PROU,,,,Unit Cost Adjustments,SGD,,MAT,,418204.612,221,550918872.53,VND,,,30/11/2025,,,,,,,FG
,,,,07-019,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,308150.2546,1483,614648494.44,VND,,,30/11/2025,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,190506.1661,4047,274755371.05,VND,,,30/11/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,156033.1297,1157,184663090.16,VND,,,30/11/2025,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,109758.2676,358,172625419.28,VND,,,30/11/2025,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Resource Cost,CTD,,MAT,,110761.4598,1258,138662969.33,VND,,,30/11/2025,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,317147.8977,3938,404468437.68,VND,,,30/11/2025,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,163538.9407,4680,405625765.56,VND,,,30/11/2025,,,,,,,FG
,,,,02-007,Product 02XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,374279.9706,1564,898360408.84,VND,,,30/11/2025,,,,,,,FG
,,,,03-029,Product 03XXXX,,,,Value Adjustments,CTD,,MAT,,441146.5124,4951,458795393.81,VND,,,30/11/2025,,,,,,,FG
,,,,03-004,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,186628.1601,4628,272152771.45,VND,,,30/11/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,142873.2056,1123,355180589.43,VND,,,30/11/2025,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Resource Cost,CTD,,MAT,,65984.8233,1254,137899010.69,VND,,,30/11/2025,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,386189.7168,4593,710801045.77,VND,,,30/11/2025,,,,,,,FG
,,,,05-022,Product 05XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,387706.9856,2566,646529033.24,VND,,,30/11/2025,,,,,,,FG
,,,,06-007,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,228287.1949,120,340187665.7,VND,,,30/11/2025,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,63239.3288,1736,112474964.46,VND,,,30/11/2025,,,,,,,FG
,,,,07-009,Product 07PROU,,,,Unit Cost Adjustments,CTD,,MAT,,244538.1568,307,523617730.47,VND,,,30/11/2025,,,,,,,FG
,,,,07-005,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,169875.0342,1762,383784034.1,VND,,,30/11/2025,,,,,,,FG
,,,,07-011,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,148562.1284,2328,222656224.34,VND,,,30/11/2025,,,,,,,FG
,,,,07-017,Product 07XXXX,,,,Batch Resource Cost,CTD,,MAT,,209631.3,265,259566539.87,VND,,,30/11/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,618766.7192,3938,544233883.35,VND,,,30/11/2025,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,55969.3125,1216,116425283.82,VND,,,30/11/2025,,,,,,,FG
,,,,01-001,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,598475.8024,1981,768007138.8,VND,,,30/11/2025,,,,,,,FG
,,,,01-011,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,223303.6507,1503,528088361.0,VND,,,30/11/2025,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,225854.1949,2590,283542452.81,VND,,,30/11/2025,,,,,,,FG
,,,,02-024,Product 02XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,318545.1562,1057,376891943.34,VND,,,30/11/2025,,,,,,,FG
,,,,03-011,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,132375.1176,2496,288686818.57,VND,,,30/11/2025,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Batch Resource Cost,BDD,,MAT,,264866.9492,3379,522753547.47,VND,,,30/11/2025,,,,,,,FG
,,,,04-002,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,120108.6134,3927,188438927.51,VND,,,30/11/2025,,,,,,,FG
