P_RESP_ID,P_ORGANIZATION_CODE,P_PERIOD,P_CATEGORY_SET_NAME,P_ITEM_TYPE,P_BATCH_STATUS,P_ITEM_FROM,P_ITEM_TO,PERIOD,OPERATING_UNIT,ORGANIZATION_NAME,ITEM_TYPE,CATEGORY,CAT,ITEM,ITEM_DESCRIPTION,UOM,QTY,QTY_KG,ACC_QTY,ACC_QTY_KG,SUM_QTY_PER_CAT,SUM_QTY_KG_PER_CAT,SUM_ACC_QTY_PER_CAT,SUM_ACC_QTY_KG_PER_CAT,SUM_QTY_KG_PER_ORG,SUM_ACC_QTY_KG_PER_ORG,XDO_USER_NAME
,,2025-08-31,,,,,,2025-08-31,FAC-L-Unit-248,Factory L NM,FG,,,08-008,Product 08-008,KG,24332.0,12165.88,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-L-Unit-248,Factory L NM,FG,,,06-007,Product 06-007,KG,87468.0,43733.9,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-L-Unit-248,Factory L NM,FG,,,05-005,Product 05-005,KG,29726.0,14862.76,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-L-Unit-248,Factory L NM,FG,,,02-013,Product 02-013,KG,26059.0,13029.41,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-M-Unit-250,Factory M NM,FG,,,02-006,Product 02-006,KG,48465.0,24232.44,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-M-Unit-250,Factory M NM,FG,,,03-011,Product 03-011,KG,78632.0,39316.22,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-M-Unit-250,Factory M NM,FG,,,02-003,Product 02-003,KG,35138.0,17568.94,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-M-Unit-250,Factory M NM,FG,,,08-002,Product 08-002,KG,46463.0,23231.29,,,,,,,,,
,,2025-08-31,,,,,,2025-08-31,FAC-M-Unit-250,Factory M NM,FG,,,06-003,Product 06-003,KG,63579.0,31789.35,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-A-Unit-240,Factory A NM,FG,,,06-012,Product 06-012,KG,23991.0,11995.72,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-A-Unit-240,Factory A NM,FG,,,05-013,Product 05-013,KG,56088.0,28043.95,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-A-Unit-240,Factory A NM,FG,,,05-015,Product 05-015,KG,26669.0,13334.45,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-A-Unit-240,Factory A NM,FG,,,07-015,Product 07-015,KG,51313.0,25656.7,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-A-Unit-240,Factory A NM,FG,,,05-014,Product 05-014,KG,31594.0,15797.15,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-B-Unit-251,Factory B NM,FG,,,01-013,Product 01-013,KG,53595.0,26797.42,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-B-Unit-251,Factory B NM,FG,,,02-001,Product 02-001,KG,27609.0,13804.36,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-B-Unit-251,Factory B NM,FG,,,06-014,Product 06-014,KG,59217.0,29608.27,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-B-Unit-251,Factory B NM,FG,,,02-006,Product 02-006,KG,9314.0,4656.91,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-B-Unit-251,Factory B NM,FG,,,01-009,Product 01-009,KG,90460.0,45229.88,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-C-Unit-244,Factory C NM,FG,,,07-006,Product 07-006,KG,53925.0,26962.64,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-C-Unit-244,Factory C NM,FG,,,05-006,Product 05-006,KG,11549.0,5774.58,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-C-Unit-244,Factory C NM,FG,,,01-002,Product 01-002,KG,58031.0,29015.58,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-C-Unit-244,Factory C NM,FG,,,06-007,Product 06-007,KG,3504.0,1752.07,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-C-Unit-244,Factory C NM,FG,,,02-015,Product 02-015,KG,89403.0,44701.58,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-D-Unit-252,Factory D NM,FG,,,07-013,Product 07-013,KG,24211.0,12105.69,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-D-Unit-252,Factory D NM,FG,,,05-012,Product 05-012,KG,54046.0,27023.21,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-D-Unit-252,Factory D NM,FG,,,08-006,Product 08-006,KG,33221.0,16610.39,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-D-Unit-252,Factory D NM,FG,,,05-002,Product 05-002,KG,50394.0,25197.17,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-D-Unit-252,Factory D NM,FG,,,01-010,Product 01-010,KG,56593.0,28296.72,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-E-Unit-246,Factory E NM,FG,,,08-002,Product 08-002,KG,15801.0,7900.57,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-E-Unit-246,Factory E NM,FG,,,03-009,Product 03-009,KG,66098.0,33049.0,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-E-Unit-246,Factory E NM,FG,,,07-013,Product 07-013,KG,94853.0,47426.35,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-E-Unit-246,Factory E NM,FG,,,08-001,Product 08-001,KG,59673.0,29836.3,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-E-Unit-246,Factory E NM,FG,,,02-013,Product 02-013,KG,79987.0,39993.59,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-F-Unit-249,Factory F NM,FG,,,07-005,Product 07-005,KG,5872.0,2935.89,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-F-Unit-249,Factory F NM,FG,,,07-002,Product 07-002,KG,21976.0,10987.79,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-F-Unit-249,Factory F NM,FG,,,06-001,Product 06-001,KG,21551.0,10775.56,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-F-Unit-249,Factory F NM,FG,,,06-004,Product 06-004,KG,60699.0,30349.56,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-F-Unit-249,Factory F NM,FG,,,06-006,Product 06-006,KG,27836.0,13918.14,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-G-Unit-245,Factory G NM,FG,,,05-006,Product 05-006,KG,81489.0,40744.26,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-G-Unit-245,Factory G NM,FG,,,01-013,Product 01-013,KG,17685.0,8842.56,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-G-Unit-245,Factory G NM,FG,,,08-009,Product 08-009,KG,82998.0,41499.05,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-G-Unit-245,Factory G NM,FG,,,01-012,Product 01-012,KG,97319.0,48659.58,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-G-Unit-245,Factory G NM,FG,,,08-015,Product 08-015,KG,64447.0,32223.74,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-H-Unit-241,Factory H NM,FG,,,08-013,Product 08-013,KG,30254.0,15127.02,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-H-Unit-241,Factory H NM,FG,,,08-005,Product 08-005,KG,99928.0,49964.17,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-H-Unit-241,Factory H NM,FG,,,03-005,Product 03-005,KG,10263.0,5131.56,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-H-Unit-241,Factory H NM,FG,,,02-008,Product 02-008,KG,57675.0,28837.59,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-H-Unit-241,Factory H NM,FG,,,04-010,Product 04-010,KG,52514.0,26257.02,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-I-Unit-247,Factory I NM,FG,,,08-007,Product 08-007,KG,59747.0,29873.44,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-I-Unit-247,Factory I NM,FG,,,07-004,Product 07-004,KG,10324.0,5162.04,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-I-Unit-247,Factory I NM,FG,,,02-010,Product 02-010,KG,81592.0,40795.98,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-I-Unit-247,Factory I NM,FG,,,03-015,Product 03-015,KG,91112.0,45555.99,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-I-Unit-247,Factory I NM,FG,,,04-010,Product 04-010,KG,63622.0,31810.92,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-J-Unit-242,Factory J NM,FG,,,01-006,Product 01-006,KG,36408.0,18203.85,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-J-Unit-242,Factory J NM,FG,,,03-008,Product 03-008,KG,3713.0,1856.41,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-J-Unit-242,Factory J NM,FG,,,07-013,Product 07-013,KG,49369.0,24684.73,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-J-Unit-242,Factory J NM,FG,,,05-004,Product 05-004,KG,99670.0,49834.8,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-J-Unit-242,Factory J NM,FG,,,04-012,Product 04-012,KG,36204.0,18102.03,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-K-Unit-243,Factory K NM,FG,,,04-007,Product 04-007,KG,47902.0,23951.24,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-K-Unit-243,Factory K NM,FG,,,06-007,Product 06-007,KG,50073.0,25036.58,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-K-Unit-243,Factory K NM,FG,,,03-012,Product 03-012,KG,47071.0,23535.62,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-K-Unit-243,Factory K NM,FG,,,07-005,Product 07-005,KG,84072.0,42035.87,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-K-Unit-243,Factory K NM,FG,,,05-006,Product 05-006,KG,33206.0,16603.21,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-L-Unit-248,Factory L NM,FG,,,02-014,Product 02-014,KG,80305.0,40152.5,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-L-Unit-248,Factory L NM,FG,,,04-003,Product 04-003,KG,97684.0,48842.21,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-L-Unit-248,Factory L NM,FG,,,07-013,Product 07-013,KG,86316.0,43157.81,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-L-Unit-248,Factory L NM,FG,,,01-015,Product 01-015,KG,56675.0,28337.3,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-L-Unit-248,Factory L NM,FG,,,01-008,Product 01-008,KG,37643.0,18821.44,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-M-Unit-250,Factory M NM,FG,,,04-011,Product 04-011,KG,10626.0,5313.18,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-M-Unit-250,Factory M NM,FG,,,01-005,Product 01-005,KG,51495.0,25747.53,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-M-Unit-250,Factory M NM,FG,,,06-007,Product 06-007,KG,57320.0,28659.8,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-M-Unit-250,Factory M NM,FG,,,03-010,Product 03-010,KG,46354.0,23176.91,,,,,,,,,
,,2025-09-30,,,,,,2025-09-30,FAC-M-Unit-250,Factory M NM,FG,,,01-015,Product 01-015,KG,46887.0,23443.74,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-A-Unit-240,Factory A NM,FG,,,07-015,Product 07-015,KG,30625.0,15312.67,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-A-Unit-240,Factory A NM,FG,,,03-003,Product 03-003,KG,80170.0,40084.94,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-A-Unit-240,Factory A NM,FG,,,05-004,Product 05-004,KG,18781.0,9390.26,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-A-Unit-240,Factory A NM,FG,,,08-014,Product 08-014,KG,61630.0,30815.13,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-A-Unit-240,Factory A NM,FG,,,03-010,Product 03-010,KG,7033.0,3516.4,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-B-Unit-251,Factory B NM,FG,,,07-006,Product 07-006,KG,35168.0,17583.83,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-B-Unit-251,Factory B NM,FG,,,08-010,Product 08-010,KG,28916.0,14458.19,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-B-Unit-251,Factory B NM,FG,,,02-010,Product 02-010,KG,21569.0,10784.3,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-B-Unit-251,Factory B NM,FG,,,08-007,Product 08-007,KG,16713.0,8356.66,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-B-Unit-251,Factory B NM,FG,,,06-005,Product 06-005,KG,52151.0,26075.46,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-C-Unit-244,Factory C NM,FG,,,04-011,Product 04-011,KG,50516.0,25257.83,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-C-Unit-244,Factory C NM,FG,,,06-013,Product 06-013,KG,41087.0,20543.52,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-C-Unit-244,Factory C NM,FG,,,04-001,Product 04-001,KG,24496.0,12248.22,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-C-Unit-244,Factory C NM,FG,,,07-003,Product 07-003,KG,83191.0,41595.54,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-C-Unit-244,Factory C NM,FG,,,04-013,Product 04-013,KG,26342.0,13171.08,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-D-Unit-252,Factory D NM,FG,,,07-006,Product 07-006,KG,27030.0,13514.92,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-D-Unit-252,Factory D NM,FG,,,04-007,Product 04-007,KG,39446.0,19723.07,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-D-Unit-252,Factory D NM,FG,,,08-014,Product 08-014,KG,58873.0,29436.69,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-D-Unit-252,Factory D NM,FG,,,07-004,Product 07-004,KG,73769.0,36884.64,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-D-Unit-252,Factory D NM,FG,,,06-001,Product 06-001,KG,61324.0,30662.25,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-E-Unit-246,Factory E NM,FG,,,03-009,Product 03-009,KG,38472.0,19235.89,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-E-Unit-246,Factory E NM,FG,,,04-001,Product 04-001,KG,10515.0,5257.61,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-E-Unit-246,Factory E NM,FG,,,05-015,Product 05-015,KG,4099.0,2049.36,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-E-Unit-246,Factory E NM,FG,,,04-010,Product 04-010,KG,43967.0,21983.65,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-E-Unit-246,Factory E NM,FG,,,03-013,Product 03-013,KG,49158.0,24578.88,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-F-Unit-249,Factory F NM,FG,,,08-008,Product 08-008,KG,91910.0,45955.06,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-F-Unit-249,Factory F NM,FG,,,02-012,Product 02-012,KG,33846.0,16922.88,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-F-Unit-249,Factory F NM,FG,,,07-011,Product 07-011,KG,62370.0,31184.87,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-F-Unit-249,Factory F NM,FG,,,07-015,Product 07-015,KG,50248.0,25124.03,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-F-Unit-249,Factory F NM,FG,,,01-010,Product 01-010,KG,94318.0,47159.16,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-G-Unit-245,Factory G NM,FG,,,08-001,Product 08-001,KG,41259.0,20629.28,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-G-Unit-245,Factory G NM,FG,,,06-012,Product 06-012,KG,84867.0,42433.35,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-G-Unit-245,Factory G NM,FG,,,02-010,Product 02-010,KG,38957.0,19478.54,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-G-Unit-245,Factory G NM,FG,,,01-010,Product 01-010,KG,65580.0,32790.18,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-G-Unit-245,Factory G NM,FG,,,06-002,Product 06-002,KG,21940.0,10969.83,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-H-Unit-241,Factory H NM,FG,,,04-006,Product 04-006,KG,81329.0,40664.34,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-H-Unit-241,Factory H NM,FG,,,01-015,Product 01-015,KG,25081.0,12540.66,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-H-Unit-241,Factory H NM,FG,,,01-005,Product 01-005,KG,79573.0,39786.64,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-H-Unit-241,Factory H NM,FG,,,04-010,Product 04-010,KG,30611.0,15305.34,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-H-Unit-241,Factory H NM,FG,,,04-004,Product 04-004,KG,13034.0,6516.95,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-I-Unit-247,Factory I NM,FG,,,07-003,Product 07-003,KG,65258.0,32629.14,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-I-Unit-247,Factory I NM,FG,,,04-002,Product 04-002,KG,71255.0,35627.49,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-I-Unit-247,Factory I NM,FG,,,04-005,Product 04-005,KG,82589.0,41294.57,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-I-Unit-247,Factory I NM,FG,,,08-012,Product 08-012,KG,17656.0,8827.99,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-I-Unit-247,Factory I NM,FG,,,04-014,Product 04-014,KG,94526.0,47263.07,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-J-Unit-242,Factory J NM,FG,,,01-004,Product 01-004,KG,52390.0,26195.09,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-J-Unit-242,Factory J NM,FG,,,02-001,Product 02-001,KG,24022.0,12011.04,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-J-Unit-242,Factory J NM,FG,,,02-011,Product 02-011,KG,14691.0,7345.3,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-J-Unit-242,Factory J NM,FG,,,07-005,Product 07-005,KG,87100.0,43549.78,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-J-Unit-242,Factory J NM,FG,,,01-012,Product 01-012,KG,7505.0,3752.47,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-K-Unit-243,Factory K NM,FG,,,07-015,Product 07-015,KG,57866.0,28933.24,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-K-Unit-243,Factory K NM,FG,,,08-002,Product 08-002,KG,10322.0,5161.03,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-K-Unit-243,Factory K NM,FG,,,05-008,Product 05-008,KG,67352.0,33676.16,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-K-Unit-243,Factory K NM,FG,,,04-015,Product 04-015,KG,39689.0,19844.39,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-K-Unit-243,Factory K NM,FG,,,03-006,Product 03-006,KG,88060.0,44029.78,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-L-Unit-248,Factory L NM,FG,,,01-014,Product 01-014,KG,84441.0,42220.27,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-L-Unit-248,Factory L NM,FG,,,02-007,Product 02-007,KG,21440.0,10719.82,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-L-Unit-248,Factory L NM,FG,,,04-011,Product 04-011,KG,33055.0,16527.57,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-L-Unit-248,Factory L NM,FG,,,03-003,Product 03-003,KG,52654.0,26327.15,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-L-Unit-248,Factory L NM,FG,,,06-001,Product 06-001,KG,58017.0,29008.56,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-M-Unit-250,Factory M NM,FG,,,04-012,Product 04-012,KG,16000.0,7999.86,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-M-Unit-250,Factory M NM,FG,,,03-008,Product 03-008,KG,84154.0,42076.9,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-M-Unit-250,Factory M NM,FG,,,03-003,Product 03-003,KG,96152.0,48076.13,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-M-Unit-250,Factory M NM,FG,,,04-009,Product 04-009,KG,15307.0,7653.67,,,,,,,,,
,,2025-10-31,,,,,,2025-10-31,FAC-M-Unit-250,Factory M NM,FG,,,06-007,Product 06-007,KG,38853.0,19426.59,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-A-Unit-240,Factory A NM,FG,,,05-002,Product 05-002,KG,70189.0,35094.67,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-A-Unit-240,Factory A NM,FG,,,07-011,Product 07-011,KG,84850.0,42425.2,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-A-Unit-240,Factory A NM,FG,,,08-002,Product 08-002,KG,23845.0,11922.42,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-A-Unit-240,Factory A NM,FG,,,07-004,Product 07-004,KG,57837.0,28918.57,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-A-Unit-240,Factory A NM,FG,,,05-015,Product 05-015,KG,37289.0,18644.67,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-B-Unit-251,Factory B NM,FG,,,06-009,Product 06-009,KG,38935.0,19467.73,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-B-Unit-251,Factory B NM,FG,,,04-012,Product 04-012,KG,22525.0,11262.55,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-B-Unit-251,Factory B NM,FG,,,01-010,Product 01-010,KG,19281.0,9640.38,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-B-Unit-251,Factory B NM,FG,,,05-011,Product 05-011,KG,52596.0,26298.05,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-B-Unit-251,Factory B NM,FG,,,01-014,Product 01-014,KG,38989.0,19494.42,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-C-Unit-244,Factory C NM,FG,,,03-004,Product 03-004,KG,66437.0,33218.74,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-C-Unit-244,Factory C NM,FG,,,06-005,Product 06-005,KG,86102.0,43051.2,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-C-Unit-244,Factory C NM,FG,,,06-008,Product 06-008,KG,29052.0,14526.13,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-C-Unit-244,Factory C NM,FG,,,07-005,Product 07-005,KG,64432.0,32215.79,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-C-Unit-244,Factory C NM,FG,,,07-003,Product 07-003,KG,71989.0,35994.51,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-D-Unit-252,Factory D NM,FG,,,04-014,Product 04-014,KG,66641.0,33320.42,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-D-Unit-252,Factory D NM,FG,,,01-010,Product 01-010,KG,62158.0,31078.95,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-D-Unit-252,Factory D NM,FG,,,01-003,Product 01-003,KG,54056.0,27027.81,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-D-Unit-252,Factory D NM,FG,,,04-008,Product 04-008,KG,18853.0,9426.65,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-D-Unit-252,Factory D NM,FG,,,04-012,Product 04-012,KG,34896.0,17448.2,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-E-Unit-246,Factory E NM,FG,,,02-008,Product 02-008,KG,48273.0,24136.72,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-E-Unit-246,Factory E NM,FG,,,07-006,Product 07-006,KG,94798.0,47398.96,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-E-Unit-246,Factory E NM,FG,,,07-005,Product 07-005,KG,21865.0,10932.65,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-E-Unit-246,Factory E NM,FG,,,04-009,Product 04-009,KG,91515.0,45757.38,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-E-Unit-246,Factory E NM,FG,,,07-015,Product 07-015,KG,76040.0,38019.9,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-F-Unit-249,Factory F NM,FG,,,07-003,Product 07-003,KG,70050.0,35024.87,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-F-Unit-249,Factory F NM,FG,,,02-015,Product 02-015,KG,41607.0,20803.55,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-F-Unit-249,Factory F NM,FG,,,08-007,Product 08-007,KG,5600.0,2799.79,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-F-Unit-249,Factory F NM,FG,,,07-012,Product 07-012,KG,84288.0,42143.83,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-F-Unit-249,Factory F NM,FG,,,04-006,Product 04-006,KG,33204.0,16601.77,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-G-Unit-245,Factory G NM,FG,,,02-002,Product 02-002,KG,59295.0,29647.71,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-G-Unit-245,Factory G NM,FG,,,05-014,Product 05-014,KG,75093.0,37546.28,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-G-Unit-245,Factory G NM,FG,,,01-012,Product 01-012,KG,33230.0,16615.03,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-G-Unit-245,Factory G NM,FG,,,04-012,Product 04-012,KG,24221.0,12110.28,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-G-Unit-245,Factory G NM,FG,,,02-006,Product 02-006,KG,96539.0,48269.57,,,,,,,,,
,,2025-11-30,,,,,,2025-11-30,FAC-H-Unit-241,Factory H NM,FG,,,02-003,Product 02-003,KG,33627.0,16813.47,,,,,,,,,
